humanID,opponent,turn,condition,cooperation
zwrlcxgz,dqn,5,ai,1
zwrlcxgz,dqn,6,ai,1
zwrlcxgz,dqn,7,ai,1
zwrlcxgz,dqn,8,ai,1
zwrlcxgz,dqn,9,ai,1
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,2
uxnxfmlc,dqn,2,ai,1
uxnxfmlc,dqn,3,ai,1
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,2
uxnxfmlc,dqn,7,ai,2
uxnxfmlc,dqn,8,ai,2
uxnxfmlc,dqn,9,ai,1
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,1
uxnxfmlc,dqn,2,ai,1
uxnxfmlc,dqn,3,ai,1
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,1
uxnxfmlc,dqn,7,ai,2
uxnxfmlc,dqn,8,ai,1
uxnxfmlc,dqn,9,ai,2
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,1
uxnxfmlc,dqn,2,ai,2
uxnxfmlc,dqn,3,ai,2
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,2
uxnxfmlc,dqn,7,ai,1
uxnxfmlc,dqn,8,ai,1
uxnxfmlc,dqn,9,ai,2
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,2
uxnxfmlc,dqn,2,ai,1
uxnxfmlc,dqn,3,ai,1
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,2
uxnxfmlc,dqn,7,ai,2
uxnxfmlc,dqn,8,ai,2
uxnxfmlc,dqn,9,ai,1
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,1
uxnxfmlc,dqn,2,ai,1
uxnxfmlc,dqn,3,ai,1
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,1
uxnxfmlc,dqn,7,ai,2
uxnxfmlc,dqn,8,ai,1
uxnxfmlc,dqn,9,ai,2
uxnxfmlc,dqn,0,ai,1
uxnxfmlc,dqn,1,ai,1
uxnxfmlc,dqn,2,ai,2
uxnxfmlc,dqn,3,ai,2
uxnxfmlc,dqn,4,ai,1
uxnxfmlc,dqn,5,ai,2
uxnxfmlc,dqn,6,ai,2
uxnxfmlc,dqn,7,ai,1
uxnxfmlc,dqn,8,ai,1
uxnxfmlc,dqn,9,ai,2
xdbyvdm,dqn,0,ai,2
xdbyvdm,dqn,1,ai,2
xdbyvdm,dqn,2,ai,2
xdbyvdm,dqn,3,ai,2
xdbyvdm,dqn,4,ai,1
xdbyvdm,dqn,5,ai,1
xdbyvdm,dqn,6,ai,1
xdbyvdm,dqn,7,ai,1
xdbyvdm,dqn,8,ai,1
xdbyvdm,dqn,9,ai,1
xdbyvdm,dqn,0,ai,1
xdbyvdm,dqn,1,ai,1
xdbyvdm,dqn,2,ai,1
xdbyvdm,dqn,3,ai,1
xdbyvdm,dqn,4,ai,1
xdbyvdm,dqn,5,ai,1
xdbyvdm,dqn,6,ai,1
xdbyvdm,dqn,7,ai,1
xdbyvdm,dqn,8,ai,1
xdbyvdm,dqn,9,ai,1
xdbyvdm,dqn,0,ai,1
xdbyvdm,dqn,1,ai,1
xdbyvdm,dqn,2,ai,1
xdbyvdm,dqn,3,ai,1
xdbyvdm,dqn,4,ai,1
xdbyvdm,dqn,5,ai,1
xdbyvdm,dqn,6,ai,1
xdbyvdm,dqn,7,ai,1
xdbyvdm,dqn,8,ai,1
xdbyvdm,dqn,9,ai,1
gddzmmz,dqn,0,ai,1
gddzmmz,dqn,1,ai,1
gddzmmz,dqn,2,ai,1
gddzmmz,dqn,3,ai,1
gddzmmz,dqn,4,ai,1
gddzmmz,dqn,5,ai,1
gddzmmz,dqn,6,ai,1
gddzmmz,dqn,7,ai,1
gddzmmz,dqn,8,ai,1
gddzmmz,dqn,9,ai,1
gddzmmz,dqn,0,ai,1
gddzmmz,dqn,1,ai,1
gddzmmz,dqn,2,ai,1
gddzmmz,dqn,3,ai,1
gddzmmz,dqn,4,ai,1
gddzmmz,dqn,5,ai,1
gddzmmz,dqn,6,ai,1
gddzmmz,dqn,7,ai,1
gddzmmz,dqn,8,ai,1
gddzmmz,dqn,9,ai,1
gddzmmz,dqn,0,ai,1
gddzmmz,dqn,1,ai,1
gddzmmz,dqn,2,ai,1
gddzmmz,dqn,3,ai,1
gddzmmz,dqn,4,ai,1
gddzmmz,dqn,5,ai,1
gddzmmz,dqn,6,ai,1
gddzmmz,dqn,7,ai,1
gddzmmz,dqn,8,ai,1
gddzmmz,dqn,9,ai,1
ippfdhlg,dqn,0,ai,2
ippfdhlg,dqn,1,ai,2
ippfdhlg,dqn,2,ai,2
ippfdhlg,dqn,3,ai,2
ippfdhlg,dqn,4,ai,2
ippfdhlg,dqn,5,ai,2
ippfdhlg,dqn,6,ai,2
ippfdhlg,dqn,7,ai,2
ippfdhlg,dqn,8,ai,1
ippfdhlg,dqn,9,ai,2
ippfdhlg,dqn,0,ai,2
ippfdhlg,dqn,1,ai,1
ippfdhlg,dqn,2,ai,1
ippfdhlg,dqn,3,ai,2
ippfdhlg,dqn,4,ai,2
ippfdhlg,dqn,5,ai,2
ippfdhlg,dqn,6,ai,2
ippfdhlg,dqn,7,ai,2
ippfdhlg,dqn,8,ai,2
ippfdhlg,dqn,9,ai,2
ippfdhlg,dqn,0,ai,1
ippfdhlg,dqn,1,ai,1
ippfdhlg,dqn,2,ai,1
ippfdhlg,dqn,3,ai,1
ippfdhlg,dqn,4,ai,1
ippfdhlg,dqn,5,ai,1
ippfdhlg,dqn,6,ai,1
ippfdhlg,dqn,7,ai,1
ippfdhlg,dqn,8,ai,1
ippfdhlg,dqn,9,ai,1
dvrdfisg,dqn,0,ai,2
dvrdfisg,dqn,1,ai,1
dvrdfisg,dqn,2,ai,1
dvrdfisg,dqn,3,ai,2
dvrdfisg,dqn,4,ai,2
dvrdfisg,dqn,5,ai,2
dvrdfisg,dqn,6,ai,2
dvrdfisg,dqn,7,ai,2
dvrdfisg,dqn,8,ai,2
dvrdfisg,dqn,9,ai,1
dvrdfisg,dqn,0,ai,1
dvrdfisg,dqn,1,ai,1
dvrdfisg,dqn,2,ai,2
dvrdfisg,dqn,3,ai,2
dvrdfisg,dqn,4,ai,1
dvrdfisg,dqn,5,ai,1
dvrdfisg,dqn,6,ai,1
dvrdfisg,dqn,7,ai,2
dvrdfisg,dqn,8,ai,2
dvrdfisg,dqn,9,ai,1
dvrdfisg,dqn,0,ai,2
dvrdfisg,dqn,1,ai,2
dvrdfisg,dqn,2,ai,1
dvrdfisg,dqn,3,ai,1
dvrdfisg,dqn,4,ai,1
dvrdfisg,dqn,5,ai,1
dvrdfisg,dqn,6,ai,1
dvrdfisg,dqn,7,ai,1
dvrdfisg,dqn,8,ai,1
dvrdfisg,dqn,9,ai,1
sklpb,dqn,0,ai,1
sklpb,dqn,1,ai,2
sklpb,dqn,2,ai,2
sklpb,dqn,3,ai,1
sklpb,dqn,4,ai,1
sklpb,dqn,5,ai,1
sklpb,dqn,6,ai,1
sklpb,dqn,7,ai,1
sklpb,dqn,8,ai,2
sklpb,dqn,9,ai,1
sklpb,dqn,0,ai,1
sklpb,dqn,1,ai,1
sklpb,dqn,2,ai,1
sklpb,dqn,3,ai,1
sklpb,dqn,4,ai,1
sklpb,dqn,5,ai,1
sklpb,dqn,6,ai,1
sklpb,dqn,7,ai,1
sklpb,dqn,8,ai,1
sklpb,dqn,9,ai,1
sklpb,dqn,0,ai,1
sklpb,dqn,1,ai,1
sklpb,dqn,2,ai,1
sklpb,dqn,3,ai,1
sklpb,dqn,4,ai,1
sklpb,dqn,5,ai,1
sklpb,dqn,6,ai,1
sklpb,dqn,7,ai,1
sklpb,dqn,8,ai,1
sklpb,dqn,9,ai,1
kvvnaeod,dqn,0,ai,2
kvvnaeod,dqn,1,ai,2
kvvnaeod,dqn,2,ai,2
kvvnaeod,dqn,3,ai,2
kvvnaeod,dqn,4,ai,2
kvvnaeod,dqn,5,ai,2
kvvnaeod,dqn,6,ai,2
kvvnaeod,dqn,7,ai,2
kvvnaeod,dqn,8,ai,2
kvvnaeod,dqn,9,ai,1
kvvnaeod,dqn,0,ai,2
kvvnaeod,dqn,1,ai,2
kvvnaeod,dqn,2,ai,2
kvvnaeod,dqn,3,ai,2
kvvnaeod,dqn,4,ai,2
kvvnaeod,dqn,5,ai,2
kvvnaeod,dqn,6,ai,2
kvvnaeod,dqn,7,ai,2
kvvnaeod,dqn,8,ai,2
kvvnaeod,dqn,9,ai,2
kvvnaeod,dqn,0,ai,2
kvvnaeod,dqn,1,ai,2
kvvnaeod,dqn,2,ai,2
kvvnaeod,dqn,3,ai,2
kvvnaeod,dqn,4,ai,2
kvvnaeod,dqn,5,ai,2
kvvnaeod,dqn,6,ai,2
kvvnaeod,dqn,7,ai,2
kvvnaeod,dqn,8,ai,2
kvvnaeod,dqn,9,ai,2
owahzmiq,dqn,0,ai,2
owahzmiq,dqn,1,ai,2
owahzmiq,dqn,2,ai,2
owahzmiq,dqn,3,ai,1
owahzmiq,dqn,4,ai,1
owahzmiq,dqn,5,ai,1
owahzmiq,dqn,6,ai,1
owahzmiq,dqn,7,ai,1
owahzmiq,dqn,8,ai,1
owahzmiq,dqn,9,ai,1
owahzmiq,dqn,0,ai,1
owahzmiq,dqn,1,ai,1
owahzmiq,dqn,2,ai,1
owahzmiq,dqn,3,ai,1
owahzmiq,dqn,4,ai,1
owahzmiq,dqn,5,ai,1
owahzmiq,dqn,6,ai,1
owahzmiq,dqn,7,ai,1
owahzmiq,dqn,8,ai,1
owahzmiq,dqn,9,ai,1
owahzmiq,dqn,0,ai,1
owahzmiq,dqn,1,ai,1
owahzmiq,dqn,2,ai,1
owahzmiq,dqn,3,ai,1
owahzmiq,dqn,4,ai,1
owahzmiq,dqn,5,ai,1
owahzmiq,dqn,6,ai,1
owahzmiq,dqn,7,ai,1
owahzmiq,dqn,8,ai,1
owahzmiq,dqn,9,ai,1
bvnirt,dqn,0,ai,1
bvnirt,dqn,1,ai,1
bvnirt,dqn,2,ai,2
bvnirt,dqn,3,ai,2
bvnirt,dqn,4,ai,1
bvnirt,dqn,5,ai,1
bvnirt,dqn,6,ai,2
bvnirt,dqn,7,ai,2
bvnirt,dqn,8,ai,2
bvnirt,dqn,9,ai,1
bvnirt,dqn,0,ai,1
bvnirt,dqn,1,ai,1
bvnirt,dqn,2,ai,1
bvnirt,dqn,3,ai,1
bvnirt,dqn,4,ai,2
bvnirt,dqn,5,ai,2
bvnirt,dqn,6,ai,1
bvnirt,dqn,7,ai,1
bvnirt,dqn,8,ai,1
bvnirt,dqn,9,ai,2
bvnirt,dqn,0,ai,1
bvnirt,dqn,1,ai,1
bvnirt,dqn,2,ai,2
bvnirt,dqn,3,ai,2
bvnirt,dqn,4,ai,1
bvnirt,dqn,5,ai,1
bvnirt,dqn,6,ai,1
bvnirt,dqn,7,ai,1
bvnirt,dqn,8,ai,2
bvnirt,dqn,9,ai,1
omojlbwk,dqn,0,ai,2
omojlbwk,dqn,1,ai,2
omojlbwk,dqn,2,ai,2
omojlbwk,dqn,3,ai,2
omojlbwk,dqn,4,ai,2
omojlbwk,dqn,5,ai,2
omojlbwk,dqn,6,ai,2
omojlbwk,dqn,7,ai,2
omojlbwk,dqn,8,ai,2
omojlbwk,dqn,9,ai,2
omojlbwk,dqn,0,ai,1
omojlbwk,dqn,1,ai,1
omojlbwk,dqn,2,ai,1
omojlbwk,dqn,3,ai,1
omojlbwk,dqn,4,ai,1
omojlbwk,dqn,5,ai,1
omojlbwk,dqn,6,ai,1
omojlbwk,dqn,7,ai,1
omojlbwk,dqn,8,ai,1
omojlbwk,dqn,9,ai,1
omojlbwk,dqn,0,ai,1
omojlbwk,dqn,1,ai,1
omojlbwk,dqn,2,ai,1
omojlbwk,dqn,3,ai,1
omojlbwk,dqn,4,ai,1
omojlbwk,dqn,5,ai,1
omojlbwk,dqn,6,ai,1
omojlbwk,dqn,7,ai,1
omojlbwk,dqn,8,ai,1
omojlbwk,dqn,9,ai,1
koivqpjl,dqn,0,ai,1
koivqpjl,dqn,1,ai,1
koivqpjl,dqn,2,ai,1
koivqpjl,dqn,3,ai,1
koivqpjl,dqn,4,ai,1
koivqpjl,dqn,5,ai,1
koivqpjl,dqn,6,ai,1
koivqpjl,dqn,7,ai,1
koivqpjl,dqn,8,ai,1
koivqpjl,dqn,9,ai,2
koivqpjl,dqn,0,ai,1
koivqpjl,dqn,1,ai,1
koivqpjl,dqn,2,ai,1
koivqpjl,dqn,3,ai,1
koivqpjl,dqn,4,ai,1
koivqpjl,dqn,5,ai,2
koivqpjl,dqn,6,ai,2
koivqpjl,dqn,7,ai,1
koivqpjl,dqn,8,ai,1
koivqpjl,dqn,9,ai,1
koivqpjl,dqn,0,ai,1
koivqpjl,dqn,1,ai,1
koivqpjl,dqn,2,ai,1
koivqpjl,dqn,3,ai,1
koivqpjl,dqn,4,ai,2
koivqpjl,dqn,5,ai,1
koivqpjl,dqn,6,ai,1
koivqpjl,dqn,7,ai,1
koivqpjl,dqn,8,ai,1
koivqpjl,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,2
jqdlsjtk,dqn,8,ai,2
jqdlsjtk,dqn,9,ai,2
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,1
jqdlsjtk,dqn,1,ai,1
jqdlsjtk,dqn,2,ai,1
jqdlsjtk,dqn,3,ai,1
jqdlsjtk,dqn,4,ai,1
jqdlsjtk,dqn,5,ai,1
jqdlsjtk,dqn,6,ai,1
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,2
jqdlsjtk,dqn,8,ai,2
jqdlsjtk,dqn,9,ai,2
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,1
jqdlsjtk,dqn,1,ai,1
jqdlsjtk,dqn,2,ai,1
jqdlsjtk,dqn,3,ai,1
jqdlsjtk,dqn,4,ai,1
jqdlsjtk,dqn,5,ai,1
jqdlsjtk,dqn,6,ai,1
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,2
jqdlsjtk,dqn,8,ai,2
jqdlsjtk,dqn,9,ai,2
jqdlsjtk,dqn,0,ai,2
jqdlsjtk,dqn,1,ai,2
jqdlsjtk,dqn,2,ai,2
jqdlsjtk,dqn,3,ai,2
jqdlsjtk,dqn,4,ai,2
jqdlsjtk,dqn,5,ai,2
jqdlsjtk,dqn,6,ai,2
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
jqdlsjtk,dqn,0,ai,1
jqdlsjtk,dqn,1,ai,1
jqdlsjtk,dqn,2,ai,1
jqdlsjtk,dqn,3,ai,1
jqdlsjtk,dqn,4,ai,1
jqdlsjtk,dqn,5,ai,1
jqdlsjtk,dqn,6,ai,1
jqdlsjtk,dqn,7,ai,1
jqdlsjtk,dqn,8,ai,1
jqdlsjtk,dqn,9,ai,1
fytpnjry,dqn,0,ai,2
fytpnjry,dqn,1,ai,1
fytpnjry,dqn,2,ai,1
fytpnjry,dqn,3,ai,2
fytpnjry,dqn,4,ai,1
fytpnjry,dqn,5,ai,2
fytpnjry,dqn,6,ai,1
fytpnjry,dqn,7,ai,1
fytpnjry,dqn,8,ai,2
fytpnjry,dqn,9,ai,1
fytpnjry,dqn,0,ai,2
fytpnjry,dqn,1,ai,1
fytpnjry,dqn,2,ai,1
fytpnjry,dqn,3,ai,2
fytpnjry,dqn,4,ai,2
fytpnjry,dqn,5,ai,1
fytpnjry,dqn,6,ai,2
fytpnjry,dqn,7,ai,2
fytpnjry,dqn,8,ai,2
fytpnjry,dqn,9,ai,2
fytpnjry,dqn,0,ai,1
fytpnjry,dqn,1,ai,2
fytpnjry,dqn,2,ai,2
fytpnjry,dqn,3,ai,1
fytpnjry,dqn,4,ai,1
fytpnjry,dqn,5,ai,2
fytpnjry,dqn,6,ai,2
fytpnjry,dqn,7,ai,1
fytpnjry,dqn,8,ai,2
fytpnjry,dqn,9,ai,1
hejlgvs,dqn,0,ai,2
hejlgvs,dqn,1,ai,2
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,2
hejlgvs,dqn,1,ai,2
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,2
hejlgvs,dqn,1,ai,2
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
hejlgvs,dqn,0,ai,1
hejlgvs,dqn,1,ai,1
hejlgvs,dqn,2,ai,1
hejlgvs,dqn,3,ai,1
hejlgvs,dqn,4,ai,1
hejlgvs,dqn,5,ai,1
hejlgvs,dqn,6,ai,1
hejlgvs,dqn,7,ai,1
hejlgvs,dqn,8,ai,1
hejlgvs,dqn,9,ai,1
pnqnosm,dqn,0,ai,2
pnqnosm,dqn,1,ai,2
pnqnosm,dqn,2,ai,1
pnqnosm,dqn,3,ai,1
pnqnosm,dqn,4,ai,2
pnqnosm,dqn,5,ai,2
pnqnosm,dqn,6,ai,2
pnqnosm,dqn,7,ai,2
pnqnosm,dqn,8,ai,2
pnqnosm,dqn,9,ai,2
pnqnosm,dqn,0,ai,1
pnqnosm,dqn,1,ai,1
pnqnosm,dqn,2,ai,2
pnqnosm,dqn,3,ai,2
pnqnosm,dqn,4,ai,1
pnqnosm,dqn,5,ai,1
pnqnosm,dqn,6,ai,1
pnqnosm,dqn,7,ai,2
pnqnosm,dqn,8,ai,1
pnqnosm,dqn,9,ai,1
pnqnosm,dqn,0,ai,2
pnqnosm,dqn,1,ai,1
pnqnosm,dqn,2,ai,1
pnqnosm,dqn,3,ai,1
pnqnosm,dqn,4,ai,1
pnqnosm,dqn,5,ai,1
pnqnosm,dqn,6,ai,1
pnqnosm,dqn,7,ai,1
pnqnosm,dqn,8,ai,1
pnqnosm,dqn,9,ai,1
oyvxruhz,ppo,0,human,2
oyvxruhz,ppo,1,human,1
oyvxruhz,ppo,2,human,1
oyvxruhz,ppo,3,human,1
oyvxruhz,ppo,4,human,2
oyvxruhz,ppo,5,human,1
oyvxruhz,ppo,6,human,1
oyvxruhz,ppo,7,human,1
oyvxruhz,ppo,8,human,1
oyvxruhz,ppo,9,human,1
oyvxruhz,ppo,0,human,2
oyvxruhz,ppo,1,human,1
oyvxruhz,ppo,2,human,1
oyvxruhz,ppo,3,human,1
oyvxruhz,ppo,4,human,1
oyvxruhz,ppo,5,human,1
oyvxruhz,ppo,6,human,2
oyvxruhz,ppo,7,human,1
oyvxruhz,ppo,8,human,1
oyvxruhz,ppo,9,human,2
oyvxruhz,ppo,0,human,2
oyvxruhz,ppo,1,human,2
oyvxruhz,ppo,2,human,1
oyvxruhz,ppo,3,human,2
oyvxruhz,ppo,4,human,1
oyvxruhz,ppo,5,human,1
oyvxruhz,ppo,6,human,1
oyvxruhz,ppo,7,human,1
oyvxruhz,ppo,8,human,2
oyvxruhz,ppo,9,human,1
gnxlab,dqn,0,ai,1
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,2
gnxlab,dqn,5,ai,1
gnxlab,dqn,6,ai,1
gnxlab,dqn,7,ai,1
gnxlab,dqn,8,ai,1
gnxlab,dqn,9,ai,1
gnxlab,dqn,0,ai,2
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,1
gnxlab,dqn,5,ai,2
gnxlab,dqn,6,ai,2
gnxlab,dqn,7,ai,2
gnxlab,dqn,8,ai,1
gnxlab,dqn,9,ai,2
gnxlab,dqn,0,ai,2
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,2
gnxlab,dqn,5,ai,2
gnxlab,dqn,6,ai,2
gnxlab,dqn,7,ai,2
gnxlab,dqn,8,ai,2
gnxlab,dqn,9,ai,1
gnxlab,dqn,0,ai,1
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,2
gnxlab,dqn,5,ai,1
gnxlab,dqn,6,ai,1
gnxlab,dqn,7,ai,1
gnxlab,dqn,8,ai,1
gnxlab,dqn,9,ai,1
gnxlab,dqn,0,ai,2
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,1
gnxlab,dqn,5,ai,2
gnxlab,dqn,6,ai,2
gnxlab,dqn,7,ai,2
gnxlab,dqn,8,ai,1
gnxlab,dqn,9,ai,2
gnxlab,dqn,0,ai,2
gnxlab,dqn,1,ai,2
gnxlab,dqn,2,ai,2
gnxlab,dqn,3,ai,2
gnxlab,dqn,4,ai,2
gnxlab,dqn,5,ai,2
gnxlab,dqn,6,ai,2
gnxlab,dqn,7,ai,2
gnxlab,dqn,8,ai,2
gnxlab,dqn,9,ai,2
gwdsan,dqn,0,ai,1
gwdsan,dqn,1,ai,2
gwdsan,dqn,2,ai,2
gwdsan,dqn,3,ai,2
gwdsan,dqn,4,ai,1
gwdsan,dqn,5,ai,1
gwdsan,dqn,6,ai,1
gwdsan,dqn,7,ai,1
gwdsan,dqn,8,ai,1
gwdsan,dqn,9,ai,1
gwdsan,dqn,0,ai,1
gwdsan,dqn,1,ai,1
gwdsan,dqn,2,ai,1
gwdsan,dqn,3,ai,1
gwdsan,dqn,4,ai,1
gwdsan,dqn,5,ai,1
gwdsan,dqn,6,ai,1
gwdsan,dqn,7,ai,1
gwdsan,dqn,8,ai,1
gwdsan,dqn,9,ai,1
gwdsan,dqn,0,ai,1
gwdsan,dqn,1,ai,1
gwdsan,dqn,2,ai,1
gwdsan,dqn,3,ai,1
gwdsan,dqn,4,ai,1
gwdsan,dqn,5,ai,1
gwdsan,dqn,6,ai,1
gwdsan,dqn,7,ai,1
gwdsan,dqn,8,ai,1
gwdsan,dqn,9,ai,1
zcvwiusb,dqn,0,ai,2
zcvwiusb,dqn,1,ai,2
zcvwiusb,dqn,2,ai,2
zcvwiusb,dqn,3,ai,2
zcvwiusb,dqn,4,ai,2
zcvwiusb,dqn,5,ai,2
zcvwiusb,dqn,6,ai,2
zcvwiusb,dqn,7,ai,2
zcvwiusb,dqn,8,ai,2
zcvwiusb,dqn,9,ai,2
zcvwiusb,dqn,0,ai,2
zcvwiusb,dqn,1,ai,2
zcvwiusb,dqn,2,ai,2
zcvwiusb,dqn,3,ai,2
zcvwiusb,dqn,4,ai,2
zcvwiusb,dqn,5,ai,2
zcvwiusb,dqn,6,ai,2
zcvwiusb,dqn,7,ai,2
zcvwiusb,dqn,8,ai,2
zcvwiusb,dqn,9,ai,2
zcvwiusb,dqn,0,ai,2
zcvwiusb,dqn,1,ai,2
zcvwiusb,dqn,2,ai,2
zcvwiusb,dqn,3,ai,2
zcvwiusb,dqn,4,ai,2
zcvwiusb,dqn,5,ai,2
zcvwiusb,dqn,6,ai,2
zcvwiusb,dqn,7,ai,2
zcvwiusb,dqn,8,ai,2
zcvwiusb,dqn,9,ai,2
pjpakqdv,dqn,0,ai,2
pjpakqdv,dqn,1,ai,2
pjpakqdv,dqn,2,ai,2
pjpakqdv,dqn,3,ai,2
pjpakqdv,dqn,4,ai,2
