participantID,ai-type,turn,team-expectation,cooperation (dependent variable)
iobdxp,ppo,1,ai,3
iobdxp,ppo,2,ai,3
iobdxp,ppo,3,ai,3
iobdxp,ppo,4,ai,1
iobdxp,ppo,5,ai,1
iobdxp,ppo,6,ai,1
iobdxp,ppo,7,ai,3
iobdxp,ppo,8,ai,3
iobdxp,ppo,9,ai,1
iobdxp,ppo,0,ai,3
iobdxp,ppo,1,ai,1
iobdxp,ppo,2,ai,1
iobdxp,ppo,3,ai,3
iobdxp,ppo,4,ai,1
iobdxp,ppo,5,ai,1
iobdxp,ppo,6,ai,3
iobdxp,ppo,7,ai,3
iobdxp,ppo,8,ai,1
iobdxp,ppo,9,ai,3
iobdxp,ppo,0,ai,3
iobdxp,ppo,1,ai,1
iobdxp,ppo,2,ai,3
iobdxp,ppo,3,ai,1
iobdxp,ppo,4,ai,1
iobdxp,ppo,5,ai,3
iobdxp,ppo,6,ai,1
iobdxp,ppo,7,ai,3
iobdxp,ppo,8,ai,1
iobdxp,ppo,9,ai,3
gyektgrd,ppo,0,ai,1
gyektgrd,ppo,1,ai,4
gyektgrd,ppo,2,ai,2
gyektgrd,ppo,3,ai,4
gyektgrd,ppo,4,ai,2
gyektgrd,ppo,5,ai,2
gyektgrd,ppo,6,ai,3
gyektgrd,ppo,7,ai,4
gyektgrd,ppo,8,ai,2
gyektgrd,ppo,9,ai,2
gyektgrd,ppo,0,ai,2
gyektgrd,ppo,1,ai,2
gyektgrd,ppo,2,ai,4
gyektgrd,ppo,3,ai,2
gyektgrd,ppo,4,ai,4
gyektgrd,ppo,5,ai,2
gyektgrd,ppo,6,ai,2
gyektgrd,ppo,7,ai,4
gyektgrd,ppo,8,ai,4
gyektgrd,ppo,9,ai,2
gyektgrd,ppo,0,ai,4
gyektgrd,ppo,1,ai,2
gyektgrd,ppo,2,ai,4
gyektgrd,ppo,3,ai,2
gyektgrd,ppo,4,ai,2
gyektgrd,ppo,5,ai,2
gyektgrd,ppo,6,ai,4
gyektgrd,ppo,7,ai,2
gyektgrd,ppo,8,ai,4
gyektgrd,ppo,9,ai,4
jjbusyqu,ppo,0,ai,1
jjbusyqu,ppo,1,ai,3
jjbusyqu,ppo,2,ai,3
jjbusyqu,ppo,3,ai,2
jjbusyqu,ppo,4,ai,1
jjbusyqu,ppo,5,ai,3
jjbusyqu,ppo,6,ai,3
jjbusyqu,ppo,7,ai,4
jjbusyqu,ppo,8,ai,3
jjbusyqu,ppo,9,ai,3
jjbusyqu,ppo,0,ai,1
jjbusyqu,ppo,1,ai,2
jjbusyqu,ppo,2,ai,3
jjbusyqu,ppo,3,ai,1
jjbusyqu,ppo,4,ai,1
jjbusyqu,ppo,5,ai,3
jjbusyqu,ppo,6,ai,4
jjbusyqu,ppo,7,ai,1
jjbusyqu,ppo,8,ai,1
jjbusyqu,ppo,9,ai,2
jjbusyqu,ppo,0,ai,3
jjbusyqu,ppo,1,ai,2
jjbusyqu,ppo,2,ai,4
jjbusyqu,ppo,3,ai,1
jjbusyqu,ppo,4,ai,1
jjbusyqu,ppo,5,ai,4
jjbusyqu,ppo,6,ai,1
jjbusyqu,ppo,7,ai,1
jjbusyqu,ppo,8,ai,1
jjbusyqu,ppo,9,ai,1
vuscqgpo,ppo,0,ai,3
vuscqgpo,ppo,1,ai,2
vuscqgpo,ppo,2,ai,4
vuscqgpo,ppo,3,ai,3
vuscqgpo,ppo,4,ai,2
vuscqgpo,ppo,5,ai,3
vuscqgpo,ppo,6,ai,4
vuscqgpo,ppo,7,ai,3
vuscqgpo,ppo,8,ai,4
vuscqgpo,ppo,9,ai,2
vuscqgpo,ppo,0,ai,2
vuscqgpo,ppo,1,ai,2
vuscqgpo,ppo,2,ai,4
vuscqgpo,ppo,3,ai,4
vuscqgpo,ppo,4,ai,4
vuscqgpo,ppo,5,ai,2
vuscqgpo,ppo,6,ai,2
vuscqgpo,ppo,7,ai,2
vuscqgpo,ppo,8,ai,2
vuscqgpo,ppo,9,ai,2
vuscqgpo,ppo,0,ai,4
vuscqgpo,ppo,1,ai,4
vuscqgpo,ppo,2,ai,4
vuscqgpo,ppo,3,ai,4
vuscqgpo,ppo,4,ai,4
vuscqgpo,ppo,5,ai,2
vuscqgpo,ppo,6,ai,2
vuscqgpo,ppo,7,ai,4
vuscqgpo,ppo,8,ai,4
vuscqgpo,ppo,9,ai,4
tgpxowsu,ppo,0,ai,2
tgpxowsu,ppo,1,ai,2
tgpxowsu,ppo,2,ai,4
tgpxowsu,ppo,3,ai,1
tgpxowsu,ppo,4,ai,4
tgpxowsu,ppo,5,ai,1
tgpxowsu,ppo,6,ai,4
tgpxowsu,ppo,7,ai,3
tgpxowsu,ppo,8,ai,3
tgpxowsu,ppo,9,ai,2
tgpxowsu,ppo,0,ai,1
tgpxowsu,ppo,1,ai,1
tgpxowsu,ppo,2,ai,3
tgpxowsu,ppo,3,ai,1
tgpxowsu,ppo,4,ai,3
tgpxowsu,ppo,5,ai,1
tgpxowsu,ppo,6,ai,4
tgpxowsu,ppo,7,ai,3
tgpxowsu,ppo,8,ai,1
tgpxowsu,ppo,9,ai,3
tgpxowsu,ppo,0,ai,3
tgpxowsu,ppo,1,ai,4
tgpxowsu,ppo,2,ai,4
tgpxowsu,ppo,3,ai,1
tgpxowsu,ppo,4,ai,3
tgpxowsu,ppo,5,ai,4
tgpxowsu,ppo,6,ai,2
tgpxowsu,ppo,7,ai,1
tgpxowsu,ppo,8,ai,4
tgpxowsu,ppo,9,ai,2
xhriytes,ppo,0,ai,4
xhriytes,ppo,1,ai,4
xhriytes,ppo,2,ai,2
xhriytes,ppo,3,ai,2
xhriytes,ppo,4,ai,4
xhriytes,ppo,5,ai,2
xhriytes,ppo,6,ai,2
xhriytes,ppo,7,ai,4
xhriytes,ppo,8,ai,2
xhriytes,ppo,9,ai,4
xhriytes,ppo,0,ai,2
xhriytes,ppo,1,ai,4
xhriytes,ppo,2,ai,2
xhriytes,ppo,3,ai,4
xhriytes,ppo,4,ai,2
xhriytes,ppo,5,ai,2
xhriytes,ppo,6,ai,4
xhriytes,ppo,7,ai,2
xhriytes,ppo,8,ai,4
xhriytes,ppo,9,ai,2
xhriytes,ppo,0,ai,4
xhriytes,ppo,1,ai,2
xhriytes,ppo,2,ai,4
xhriytes,ppo,3,ai,2
xhriytes,ppo,4,ai,2
xhriytes,ppo,5,ai,4
xhriytes,ppo,6,ai,2
xhriytes,ppo,7,ai,4
xhriytes,ppo,8,ai,2
xhriytes,ppo,9,ai,4
ipobbtth,ppo,0,ai,3
ipobbtth,ppo,1,ai,1
ipobbtth,ppo,2,ai,2
ipobbtth,ppo,3,ai,4
ipobbtth,ppo,4,ai,4
ipobbtth,ppo,5,ai,3
ipobbtth,ppo,6,ai,3
ipobbtth,ppo,7,ai,4
ipobbtth,ppo,8,ai,4
ipobbtth,ppo,9,ai,2
ipobbtth,ppo,0,ai,2
ipobbtth,ppo,1,ai,4
ipobbtth,ppo,2,ai,2
ipobbtth,ppo,3,ai,4
ipobbtth,ppo,4,ai,2
ipobbtth,ppo,5,ai,4
ipobbtth,ppo,6,ai,4
ipobbtth,ppo,7,ai,4
ipobbtth,ppo,8,ai,2
ipobbtth,ppo,9,ai,2
ipobbtth,ppo,0,ai,4
ipobbtth,ppo,1,ai,4
ipobbtth,ppo,2,ai,2
ipobbtth,ppo,3,ai,2
ipobbtth,ppo,4,ai,2
ipobbtth,ppo,5,ai,4
ipobbtth,ppo,6,ai,2
ipobbtth,ppo,7,ai,2
ipobbtth,ppo,8,ai,4
ipobbtth,ppo,9,ai,2
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,4
lcmrrji,ppo,2,ai,4
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,2
lcmrrji,ppo,5,ai,4
lcmrrji,ppo,6,ai,2
lcmrrji,ppo,7,ai,4
lcmrrji,ppo,8,ai,2
lcmrrji,ppo,9,ai,2
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,4
lcmrrji,ppo,2,ai,4
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,4
lcmrrji,ppo,5,ai,2
lcmrrji,ppo,6,ai,2
lcmrrji,ppo,7,ai,2
lcmrrji,ppo,8,ai,4
lcmrrji,ppo,9,ai,4
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,2
lcmrrji,ppo,2,ai,2
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,2
lcmrrji,ppo,5,ai,4
lcmrrji,ppo,6,ai,4
lcmrrji,ppo,7,ai,4
lcmrrji,ppo,8,ai,2
lcmrrji,ppo,9,ai,2
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,4
lcmrrji,ppo,2,ai,4
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,2
lcmrrji,ppo,5,ai,4
lcmrrji,ppo,6,ai,2
lcmrrji,ppo,7,ai,4
lcmrrji,ppo,8,ai,2
lcmrrji,ppo,9,ai,2
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,4
lcmrrji,ppo,2,ai,4
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,4
lcmrrji,ppo,5,ai,2
lcmrrji,ppo,6,ai,2
lcmrrji,ppo,7,ai,2
lcmrrji,ppo,8,ai,4
lcmrrji,ppo,9,ai,4
lcmrrji,ppo,0,ai,2
lcmrrji,ppo,1,ai,2
lcmrrji,ppo,2,ai,2
lcmrrji,ppo,3,ai,4
lcmrrji,ppo,4,ai,2
lcmrrji,ppo,5,ai,4
lcmrrji,ppo,6,ai,4
lcmrrji,ppo,7,ai,4
lcmrrji,ppo,8,ai,2
lcmrrji,ppo,9,ai,2
zsvigluy,ppo,0,ai,3
zsvigluy,ppo,1,ai,1
zsvigluy,ppo,2,ai,4
zsvigluy,ppo,3,ai,3
zsvigluy,ppo,4,ai,4
zsvigluy,ppo,5,ai,4
zsvigluy,ppo,6,ai,1
zsvigluy,ppo,7,ai,3
zsvigluy,ppo,8,ai,4
zsvigluy,ppo,9,ai,4
zsvigluy,ppo,0,ai,3
zsvigluy,ppo,1,ai,2
zsvigluy,ppo,2,ai,1
zsvigluy,ppo,3,ai,4
zsvigluy,ppo,4,ai,2
zsvigluy,ppo,5,ai,3
zsvigluy,ppo,6,ai,2
zsvigluy,ppo,7,ai,2
zsvigluy,ppo,8,ai,3
zsvigluy,ppo,9,ai,4
zsvigluy,ppo,0,ai,2
zsvigluy,ppo,1,ai,4
zsvigluy,ppo,2,ai,1
zsvigluy,ppo,3,ai,4
zsvigluy,ppo,4,ai,1
zsvigluy,ppo,5,ai,4
zsvigluy,ppo,6,ai,3
zsvigluy,ppo,7,ai,4
zsvigluy,ppo,8,ai,4
zsvigluy,ppo,9,ai,4
tdwcqpfu,ppo,0,ai,1
tdwcqpfu,ppo,1,ai,3
tdwcqpfu,ppo,2,ai,3
tdwcqpfu,ppo,3,ai,3
tdwcqpfu,ppo,4,ai,1
tdwcqpfu,ppo,5,ai,3
tdwcqpfu,ppo,6,ai,3
tdwcqpfu,ppo,7,ai,3
tdwcqpfu,ppo,8,ai,1
tdwcqpfu,ppo,9,ai,3
tdwcqpfu,ppo,0,ai,3
tdwcqpfu,ppo,1,ai,3
tdwcqpfu,ppo,2,ai,1
tdwcqpfu,ppo,3,ai,3
tdwcqpfu,ppo,4,ai,3
tdwcqpfu,ppo,5,ai,3
tdwcqpfu,ppo,6,ai,1
tdwcqpfu,ppo,7,ai,3
tdwcqpfu,ppo,8,ai,3
tdwcqpfu,ppo,9,ai,1
tdwcqpfu,ppo,0,ai,1
tdwcqpfu,ppo,1,ai,1
tdwcqpfu,ppo,2,ai,1
tdwcqpfu,ppo,3,ai,1
tdwcqpfu,ppo,4,ai,3
tdwcqpfu,ppo,5,ai,1
tdwcqpfu,ppo,6,ai,3
tdwcqpfu,ppo,7,ai,3
tdwcqpfu,ppo,8,ai,1
tdwcqpfu,ppo,9,ai,3
hqpbqql,ppo,0,ai,3
hqpbqql,ppo,1,ai,3
hqpbqql,ppo,2,ai,2
hqpbqql,ppo,3,ai,2
hqpbqql,ppo,4,ai,4
hqpbqql,ppo,5,ai,4
hqpbqql,ppo,6,ai,1
hqpbqql,ppo,7,ai,1
hqpbqql,ppo,8,ai,3
hqpbqql,ppo,9,ai,3
hqpbqql,ppo,0,ai,1
hqpbqql,ppo,1,ai,1
hqpbqql,ppo,2,ai,1
hqpbqql,ppo,3,ai,3
hqpbqql,ppo,4,ai,1
hqpbqql,ppo,5,ai,1
hqpbqql,ppo,6,ai,2
hqpbqql,ppo,7,ai,3
hqpbqql,ppo,8,ai,2
hqpbqql,ppo,9,ai,4
hqpbqql,ppo,0,ai,2
hqpbqql,ppo,1,ai,2
hqpbqql,ppo,2,ai,4
hqpbqql,ppo,3,ai,4
hqpbqql,ppo,4,ai,4
hqpbqql,ppo,5,ai,2
hqpbqql,ppo,6,ai,2
hqpbqql,ppo,7,ai,4
hqpbqql,ppo,8,ai,2
hqpbqql,ppo,9,ai,2
dyqjjeye,ppo,0,ai,3
dyqjjeye,ppo,1,ai,1
dyqjjeye,ppo,2,ai,4
dyqjjeye,ppo,3,ai,2
dyqjjeye,ppo,4,ai,2
dyqjjeye,ppo,5,ai,4
dyqjjeye,ppo,6,ai,1
dyqjjeye,ppo,7,ai,3
dyqjjeye,ppo,8,ai,4
dyqjjeye,ppo,9,ai,4
dyqjjeye,ppo,0,ai,4
dyqjjeye,ppo,1,ai,1
dyqjjeye,ppo,2,ai,1
dyqjjeye,ppo,3,ai,3
dyqjjeye,ppo,4,ai,4
dyqjjeye,ppo,5,ai,4
dyqjjeye,ppo,6,ai,2
dyqjjeye,ppo,7,ai,2
dyqjjeye,ppo,8,ai,1
dyqjjeye,ppo,9,ai,1
dyqjjeye,ppo,0,ai,4
dyqjjeye,ppo,1,ai,3
dyqjjeye,ppo,2,ai,4
dyqjjeye,ppo,3,ai,4
dyqjjeye,ppo,4,ai,1
dyqjjeye,ppo,5,ai,1
dyqjjeye,ppo,6,ai,4
dyqjjeye,ppo,7,ai,2
dyqjjeye,ppo,8,ai,4
dyqjjeye,ppo,9,ai,3
jyoraj,ppo,0,ai,3
jyoraj,ppo,1,ai,4
jyoraj,ppo,2,ai,2
jyoraj,ppo,3,ai,2
jyoraj,ppo,4,ai,3
jyoraj,ppo,5,ai,4
jyoraj,ppo,6,ai,4
jyoraj,ppo,7,ai,2
jyoraj,ppo,8,ai,4
jyoraj,ppo,9,ai,2
jyoraj,ppo,0,ai,2
jyoraj,ppo,1,ai,1
jyoraj,ppo,2,ai,1
jyoraj,ppo,3,ai,3
jyoraj,ppo,4,ai,4
jyoraj,ppo,5,ai,4
jyoraj,ppo,6,ai,2
jyoraj,ppo,7,ai,4
jyoraj,ppo,8,ai,4
jyoraj,ppo,9,ai,2
jyoraj,ppo,0,ai,1
jyoraj,ppo,1,ai,3
jyoraj,ppo,2,ai,4
jyoraj,ppo,3,ai,2
jyoraj,ppo,4,ai,2
jyoraj,ppo,5,ai,4
jyoraj,ppo,6,ai,2
jyoraj,ppo,7,ai,4
jyoraj,ppo,8,ai,2
jyoraj,ppo,9,ai,2
auzbuqn,ppo,0,ai,2
auzbuqn,ppo,1,ai,4
auzbuqn,ppo,2,ai,3
auzbuqn,ppo,3,ai,3
auzbuqn,ppo,4,ai,4
auzbuqn,ppo,5,ai,2
auzbuqn,ppo,6,ai,4
auzbuqn,ppo,7,ai,4
auzbuqn,ppo,8,ai,2
auzbuqn,ppo,9,ai,2
auzbuqn,ppo,0,ai,3
auzbuqn,ppo,1,ai,1
auzbuqn,ppo,2,ai,1
auzbuqn,ppo,3,ai,1
auzbuqn,ppo,4,ai,2
auzbuqn,ppo,5,ai,4
auzbuqn,ppo,6,ai,4
auzbuqn,ppo,7,ai,4
auzbuqn,ppo,8,ai,4
auzbuqn,ppo,9,ai,4
auzbuqn,ppo,0,ai,3
auzbuqn,ppo,1,ai,3
auzbuqn,ppo,2,ai,3
auzbuqn,ppo,3,ai,1
auzbuqn,ppo,4,ai,4
auzbuqn,ppo,5,ai,2
auzbuqn,ppo,6,ai,2
auzbuqn,ppo,7,ai,2
auzbuqn,ppo,8,ai,4
auzbuqn,ppo,9,ai,2
rksvapn,ppo,0,ai,1
rksvapn,ppo,1,ai,1
rksvapn,ppo,2,ai,1
rksvapn,ppo,3,ai,3
rksvapn,ppo,4,ai,3
rksvapn,ppo,5,ai,4
rksvapn,ppo,6,ai,4
rksvapn,ppo,7,ai,3
rksvapn,ppo,8,ai,2
rksvapn,ppo,9,ai,3
rksvapn,ppo,0,ai,2
rksvapn,ppo,1,ai,2
rksvapn,ppo,2,ai,4
rksvapn,ppo,3,ai,2
rksvapn,ppo,4,ai,2
rksvapn,ppo,5,ai,3
rksvapn,ppo,6,ai,1
rksvapn,ppo,7,ai,3
rksvapn,ppo,8,ai,4
rksvapn,ppo,9,ai,4
rksvapn,ppo,0,ai,2
rksvapn,ppo,1,ai,2
rksvapn,ppo,2,ai,3
rksvapn,ppo,3,ai,4
rksvapn,ppo,4,ai,4
rksvapn,ppo,5,ai,4
rksvapn,ppo,6,ai,3
rksvapn,ppo,7,ai,1
rksvapn,ppo,8,ai,4
rksvapn,ppo,9,ai,2
tbnofhyf,ppo,0,ai,4
tbnofhyf,ppo,1,ai,2
tbnofhyf,ppo,2,ai,3
tbnofhyf,ppo,3,ai,3
tbnofhyf,ppo,4,ai,2
tbnofhyf,ppo,5,ai,3
tbnofhyf,ppo,6,ai,2
tbnofhyf,ppo,7,ai,1
tbnofhyf,ppo,8,ai,4
tbnofhyf,ppo,9,ai,3
tbnofhyf,ppo,0,ai,2
tbnofhyf,ppo,1,ai,3
tbnofhyf,ppo,2,ai,1
tbnofhyf,ppo,3,ai,4
tbnofhyf,ppo,4,ai,4
tbnofhyf,ppo,5,ai,3
tbnofhyf,ppo,6,ai,4
tbnofhyf,ppo,7,ai,3
tbnofhyf,ppo,8,ai,1
tbnofhyf,ppo,9,ai,4
tbnofhyf,ppo,0,ai,4
tbnofhyf,ppo,1,ai,4
tbnofhyf,ppo,2,ai,4
tbnofhyf,ppo,3,ai,4
tbnofhyf,ppo,4,ai,4
tbnofhyf,ppo,5,ai,2
tbnofhyf,ppo,6,ai,4
tbnofhyf,ppo,7,ai,4
tbnofhyf,ppo,8,ai,2
tbnofhyf,ppo,9,ai,2
dvypq,ppo,0,ai,1
dvypq,ppo,1,ai,3
dvypq,ppo,2,ai,4
dvypq,ppo,3,ai,3
dvypq,ppo,4,ai,4
dvypq,ppo,5,ai,4
dvypq,ppo,6,ai,2
dvypq,ppo,7,ai,1
dvypq,ppo,8,ai,1
dvypq,ppo,9,ai,4
dvypq,ppo,0,ai,2
dvypq,ppo,1,ai,2
dvypq,ppo,2,ai,4
dvypq,ppo,3,ai,1
dvypq,ppo,4,ai,1
dvypq,ppo,5,ai,3
dvypq,ppo,6,ai,4
dvypq,ppo,7,ai,1
dvypq,ppo,8,ai,2
dvypq,ppo,9,ai,2
dvypq,ppo,0,ai,4
dvypq,ppo,1,ai,2
dvypq,ppo,2,ai,4
dvypq,ppo,3,ai,1
dvypq,ppo,4,ai,4
dvypq,ppo,5,ai,3
dvypq,ppo,6,ai,1
dvypq,ppo,7,ai,4
dvypq,ppo,8,ai,4
dvypq,ppo,9,ai,1
jdeoxssh,ppo,0,ai,3
jdeoxssh,ppo,1,ai,3
jdeoxssh,ppo,2,ai,3
jdeoxssh,ppo,3,ai,2
jdeoxssh,ppo,4,ai,2
jdeoxssh,ppo,5,ai,4
jdeoxssh,ppo,6,ai,4
jdeoxssh,ppo,7,ai,4
jdeoxssh,ppo,8,ai,3
jdeoxssh,ppo,9,ai,2
jdeoxssh,ppo,0,ai,4
jdeoxssh,ppo,1,ai,4
jdeoxssh,ppo,2,ai,2
jdeoxssh,ppo,3,ai,2
jdeoxssh,ppo,4,ai,1
jdeoxssh,ppo,5,ai,3
jdeoxssh,ppo,6,ai,1
jdeoxssh,ppo,7,ai,3
jdeoxssh,ppo,8,ai,2
jdeoxssh,ppo,9,ai,4
jdeoxssh,ppo,0,ai,4
jdeoxssh,ppo,1,ai,4
jdeoxssh,ppo,2,ai,2
jdeoxssh,ppo,3,ai,4
jdeoxssh,ppo,4,ai,4
jdeoxssh,ppo,5,ai,4
jdeoxssh,ppo,6,ai,4
jdeoxssh,ppo,7,ai,1
jdeoxssh,ppo,8,ai,1
jdeoxssh,ppo,9,ai,4
ehahe,ppo,0,ai,3
ehahe,ppo,1,ai,3
ehahe,ppo,2,ai,4
ehahe,ppo,3,ai,3
ehahe,ppo,4,ai,1
ehahe,ppo,5,ai,4
ehahe,ppo,6,ai,2
ehahe,ppo,7,ai,1
ehahe,ppo,8,ai,2
ehahe,ppo,9,ai,3
ehahe,ppo,0,ai,1
ehahe,ppo,1,ai,1
ehahe,ppo,2,ai,3
ehahe,ppo,3,ai,1
ehahe,ppo,4,ai,3
ehahe,ppo,5,ai,3
ehahe,ppo,6,ai,3
ehahe,ppo,7,ai,3
ehahe,ppo,8,ai,3
ehahe,ppo,9,ai,3
ehahe,ppo,0,ai,3
ehahe,ppo,1,ai,4
ehahe,ppo,2,ai,2
ehahe,ppo,3,ai,2
ehahe,ppo,4,ai,3
ehahe,ppo,5,ai,2
ehahe,ppo,6,ai,4
ehahe,ppo,7,ai,4
ehahe,ppo,8,ai,4
ehahe,ppo,9,ai,2
zmgtdzp,ppo,0,ai,4
zmgtdzp,ppo,1,ai,4
zmgtdzp,ppo,2,ai,4
zmgtdzp,ppo,3,ai,2
zmgtdzp,ppo,4,ai,4
zmgtdzp,ppo,5,ai,4
zmgtdzp,ppo,6,ai,2
zmgtdzp,ppo,7,ai,4
zmgtdzp,ppo,8,ai,2
zmgtdzp,ppo,9,ai,4
zmgtdzp,ppo,0,ai,2
zmgtdzp,ppo,1,ai,1
zmgtdzp,ppo,2,ai,4
zmgtdzp,ppo,3,ai,4
zmgtdzp,ppo,4,ai,2
zmgtdzp,ppo,5,ai,2
zmgtdzp,ppo,6,ai,4
zmgtdzp,ppo,7,ai,4
zmgtdzp,ppo,8,ai,4
zmgtdzp,ppo,9,ai,2
zmgtdzp,ppo,0,ai,2
zmgtdzp,ppo,1,ai,4
zmgtdzp,ppo,2,ai,4
zmgtdzp,ppo,3,ai,4
zmgtdzp,ppo,4,ai,2
zmgtdzp,ppo,5,ai,2
zmgtdzp,ppo,6,ai,4
zmgtdzp,ppo,7,ai,4
zmgtdzp,ppo,8,ai,4
zmgtdzp,ppo,9,ai,4
